Chain,Landscape,[11],[12],[13],[14],[22],[23],[24],[33],[34],[44],[1],[1][1],[1][2],[1][3],[1][4],[2],[2][1],[2][2],[2][3],[2][4],[3],[3][1],[3][2],[3][3],[3][4],[4],[4][1],[4][2],[4][3],[4][4]
3n4k_A,183,0.006869383200000138,0.004453867800000083,0.004149336900000055,0.0035114503500000165,0.005691221800000185,0.004914380249999965,0.004426472749999955,0.005268481600000087,0.004348784749999951,0.005041718900000026,0.0,-0.0034346916000163857,-1.4374833746500153,-1.6851152080499918,-1.692780061799995,0.0,1.4330295068499856,-0.0028456108999885604,-0.2546296838999892,-0.6358076964500153,0.0,1.68096587114999,0.24971530365000635,-0.002634240799987534,-0.41448357230000255,0.0,1.6892686114499889,0.6313812237000016,0.41013478755000377,-0.002520859450001898
3nk6_A,184,0.0070258670500001185,0.0024693960999999215,0.0028603585999999103,0.0030315353499999805,0.0060677189500001096,0.0030803686999999933,0.0032295785500000497,0.005496221000000119,0.004079169550000003,0.005392593850000078,0.0,-0.003512933524979891,-0.3838170266749826,-0.7489589742999718,-0.7524808026250157,0.0,0.381347630574996,-0.0030338594749967146,-0.5082776840499917,-0.5552433882749985,0.0,0.746098615700002,0.5051973153500126,-0.0027481105000009367,-0.10624252487501308,0.0,0.749449267274999,0.5520138097249919,0.10216335532500943,-0.002696296925001301
3nk7_A,185,0.006211351400000126,0.002581250099999965,0.0025694038999999197,0.0030351823499999843,0.0060732972500001925,0.0028761233499999747,0.0033615121999999976,0.005641986100000114,0.003726135849999989,0.005557742200000094,0.0,-0.0031056757000036705,-0.7279198483749925,-0.6800933789499957,-0.7778998860499973,0.0,0.7253385982749959,-0.0030366486249952785,-0.10671760684999576,-0.22052142325000268,0.0,0.6775239750499936,0.10384148350001424,-0.0028209930499915113,-0.060377933950015915,0.0,0.774864703699998,0.21715991104999272,0.056651798099986765,-0.0027788710999946324
3o7b_A,186,0.006048775350000146,0.003999048450000031,0.004643700700000043,0.004020564550000138,0.005715801950000127,0.004242415699999995,0.0036022981500000353,0.005523902900000072,0.004624556250000075,0.0053725536500000915,0.0,-0.0030243876749940428,-1.0370876665749775,-1.3463812625999791,-1.1233172750250064,0.0,1.0330886181250218,-0.002857900974999748,-0.25479103679999643,-0.343042758825011,0.0,1.341737561899987,0.2505486210999983,-0.002761951449995267,-0.12170547807500082,0.0,1.119296710474998,0.33944046067499783,0.11708092182500207,-0.002686276824993597
3oii_A,187,0.005768443650000157,0.005126993650000041,0.005094556900000074,0.003888559049999967,0.005669294950000126,0.004859606400000071,0.0035259706499999243,0.005621785000000127,0.003573874000000018,0.005481569050000082,0.0,-0.002884221824999157,0.15338417932499843,-0.22912943609998954,-0.6062820115250006,0.0,-0.1585111729749991,-0.002834647475020557,-0.3614926110000104,-0.7304078964250043,0.0,0.22403487919998838,0.3566330045999927,-0.002810892500004538,-0.4036798045249968,0.0,0.6023934524749853,0.7268819257749812,0.40010593052498156,-0.0027407845250035745
3oij_A,188,0.00586177865000016,0.004921035400000124,0.004771338200000074,0.004135911500000045,0.0058455472000001766,0.00420619820000011,0.0035272026000000385,0.005591966700000102,0.0036310859000000402,0.00556878405000012,0.0,-0.0029308893250113077,-0.27375665325000964,-0.6669208495500177,-0.9408003711750054,0.0,0.26883561784997045,-0.002922773600014513,-0.4029836037000147,-0.707245865424993,0.0,0.6621495113500029,0.39877740549999485,-0.0027959833500135305,-0.40918545847499066,0.0,0.9366644596750139,0.7037186628249886,0.405554372574995,-0.0027843920249962582
3oin_A,189,0.005797266950000175,0.005310086650000108,0.004176795500000065,0.003495481600000065,0.005659351450000191,0.0038372428999999646,0.0031559290000000356,0.005492052900000129,0.002353786200000046,0.005281300300000092,0.0,-0.0028986334750206073,0.7351742440750054,-0.13438482545000754,-0.7784014526000033,0.0,-0.7404843307250065,-0.0028296757250096927,-0.7322854155500065,-1.16114074169999,0.0,0.13020802995001568,0.7284481726500134,-0.0027460264499959914,-0.7396460534000093,0.0,0.7749059710000115,1.157984812700004,0.7372922672000112,-0.002640650149995427
3oku_A,190,0.006271802400000203,0.005470094800000036,0.004911311499999965,0.004958737950000033,0.005885015400000171,0.004907405299999872,0.005124902050000084,0.005659439200000117,0.0049111740999999605,0.005597528650000134,0.0,-0.0031359011999889685,-0.17181766765000173,-0.538926328649994,-0.6007827303749969,0.0,0.1663475728499929,-0.00294250770000595,-0.377500657100001,-0.4500165696250061,0.0,0.5340150171500028,0.3725932518000019,-0.0028297196000067436,-0.1255707865250001,0.0,0.5958239924250142,0.4448916675749931,0.12065961242500617,-0.002798764325012341
3okv_A,191,0.006106914950000188,0.005410676200000038,0.004813517700000026,0.004649349999999919,0.005886130250000171,0.004881471150000116,0.0048778491499999735,0.00568374165000015,0.004548487150000058,0.005652562400000139,0.0,-0.0030534574749931467,-0.25854806387498364,-0.4788737894249937,-0.72673262405,0.0,0.2531373876749758,-0.0029430651249953014,-0.25057598757500094,-0.5429224674999928,0.0,0.47406027172499815,0.24569451642498782,-0.002841870825004049,-0.30683041844999404,0.0,0.722083274049992,0.5380446183499926,0.3022819313000031,-0.0028262812000002793
3onp_A,192,0.005682236400000134,0.005182220700000008,0.00477948329999999,0.00470956695000003,0.005534114700000087,0.004851614599999995,0.004796365350000024,0.005343731000000052,0.004522903350000013,0.005120600050000054,0.0,-0.0028411182000092666,-0.6154129472000138,-0.6217626675499972,-0.46348561892500656,0.0,0.6102307265000032,-0.0027670573500011247,-0.0015497435500041851,0.13810338297499694,0.0,0.616983184250001,-0.0033018710500014765,-0.002671865500001329,0.15464450442499192,0.0,0.45877605197500043,-0.14289974832499922,-0.159167407775001,-0.00256030002499792
3oys_A,193,0.006299701700000231,0.0053576562000000084,0.005164222400000039,0.004980203249999998,0.005885201400000187,0.005085534099999994,0.005015674649999947,0.005653131550000134,0.005155452750000012,0.005606053850000127,0.0,-0.003149850850016537,-0.031232965499995775,-0.48567404107498435,-0.8217908523749942,0.0,0.02587530929998804,-0.0029426007000208938,-0.47966043752501475,-0.8011210216250176,0.0,0.48050981867497716,0.47457490342499625,-0.0028265657750009784,-0.39801144152498186,0.0,0.8168106491249948,0.7961053469750039,0.39285598877500066,-0.0028030269249914343
3p3j_A,194,0.006132783600000181,0.005339882600000001,0.005218627250000044,0.005185374800000098,0.005893227650000184,0.005198707749999984,0.005263951300000079,0.005710115500000137,0.0052205364000000275,0.0056528964000001425,0.0,-0.003066391799993905,-0.26559101487499776,-0.4229340162000046,-0.48387377049999786,0.0,0.2602511322749902,-0.0029466138249935226,-0.18536121135000752,-0.22963603384999326,0.0,0.41771538894998766,0.18016250359999503,-0.0028550577500098,-0.057256584299991725,0.0,0.4786883957000039,0.22437208254999175,0.05203604789999266,-0.0028264481999912515
3p55_A,195,0.0060813328500001805,0.005407079150000016,0.005193060600000046,0.005164919500000083,0.005936437700000197,0.005181511949999977,0.005264646150000066,0.00572993305000016,0.005128601050000031,0.0056704347000001275,0.0,-0.0030406664250112172,-0.1954178528999953,-0.573478140024987,-0.42007582594999665,0.0,0.19001077375000264,-0.0029682188500030357,-0.3806222396750026,-0.21824465840000695,0.0,0.5682850794249831,0.37544072772498666,-0.002864966524995807,0.1623888061999909,0.0,0.41491090644999756,0.21298001224999633,-0.16751740725000117,-0.00283521734999539
3p5a_A,196,0.006224549400000173,0.005410809800000032,0.005134414750000044,0.004923967849999953,0.005911701850000174,0.005080322199999965,0.005084626550000001,0.005664441100000164,0.005055167549999964,0.005594044250000114,0.0,-0.0031122747000083524,-0.1548785565750173,-0.6194821847000022,-0.64143519267499,0.0,0.1494677467750091,-0.002955850925007418,-0.5048218162000083,-0.5276086582250172,0.0,0.6143477699499899,0.49974149399998097,-0.0028322205499969923,-0.08510036227499519,0.0,0.6365112248249928,0.5225240316750012,0.08004519472499518,-0.002797022124997969
3po6_A,197,0.00611649760000018,0.005564897100000055,0.004836033549999961,0.004925127899999943,0.005948920900000176,0.004886458249999965,0.0050539889999999515,0.0056708393500001664,0.005063152500000089,0.005655965800000149,0.0,-0.003058248799994489,-0.10744284030000435,-0.611970865125006,-0.6935961240000045,0.0,0.1018779431999765,-0.0029744604499984586,-0.5270636115750049,-0.6290857676499969,0.0,0.6071348315749872,0.5221771533249959,-0.0028354196750008474,-0.13444277684999972,0.0,0.6886709960999953,0.6240317786500145,0.12937962434999611,-0.0028279828999899156
3q98_A,198,0.022057743050000144,0.011501963700000006,0.004656885399999978,0.0042983252500000246,0.013222327100000231,0.004767508500000091,0.004261391349999935,0.005695185600000153,0.00425167694999995,0.005395479850000138,0.0,-0.011028871524992274,-0.5977959272500103,-0.522021470200003,-0.43487295122500064,0.0,0.5862939635499981,-0.006611163550020458,0.0620774945499971,-0.026581275124986533,0.0,0.5173645847999965,-0.0668450030500043,-0.0028475928000007,-0.10525782852500687,0.0,0.43057462597500545,0.02231988377499544,0.10100615157499333,-0.002697739925000365
3quv_A,199,0.01641257534999997,0.004971750100000102,0.005064866700000017,0.004570057700000019,0.005819750850000129,0.004853961750000018,0.004392741750000063,0.005588942550000064,0.004618135650000034,0.005572286950000073,0.0,-0.00820628767497768,-0.46064356962499764,-1.242671206674976,-1.264236816974991,0.0,0.455671819525007,-0.0029098754250028373,-0.9270942026749943,-0.9565692446749863,0.0,1.2376063399750135,0.9222402409250166,-0.0027944712750076327,-0.16354406667499652,0.0,1.2596667592749846,0.9521765029250169,0.15892593102500302,-0.002786143474998619
3r16_A,200,0.006356486550000239,0.005310377150000013,0.005134106449999995,0.005055152500000041,0.005839927850000188,0.005136625599999988,0.005097219799999998,0.005678198600000155,0.005158449199999995,0.005614326400000122,0.0,-0.0031782432749854384,-0.15029855912498988,-0.47835799999997974,-0.8572896743000056,0.0,0.14498818197500654,-0.0029199639250017642,-0.3814641514499925,-0.7535562629499878,0.0,0.4732238935500032,0.376327525849995,-0.0028390992999983407,-0.43789742984999525,0.0,0.8522345217999847,0.7484590431500034,0.4327389806500062,-0.0028071632000004378
3rv2_A,201,0.007690551000000194,0.0051772933000000755,0.0047718471000001116,0.004813919900000025,0.005684663400000167,0.0046411004000000596,0.004754311200000052,0.005612217700000103,0.004279654500000046,0.005565763750000072,0.0,-0.003845275499989729,-0.664719881750006,-1.0102180514500019,-1.0524498176250054,0.0,0.6595425884500088,-0.002842331700005661,-0.3840824837000098,-0.4544601055749852,0.0,1.00544620434998,0.3794413832999896,-0.0028061088500017225,-0.06665058002498289,0.0,1.0476358977250133,0.44970579437499186,0.062370925524998996,-0.002782881875008424
3ryj_B,202,0.006185433150000196,0.005300774749999979,0.005143287800000035,0.004902475650000028,0.005919193250000173,0.005077389349999951,0.004949019149999989,0.005665555350000167,0.005128573350000072,0.005554478350000117,0.0,-0.0030927165750028623,-0.3016042843750031,-0.6938634417750031,-0.512303165225008,0.0,0.29630350962498636,-0.0029595966250224696,-0.4572674783250057,-0.2722035955750107,0.0,0.6887201539749972,0.4521900889750037,-0.002832777674994169,0.1387235336750131,0.0,0.5074006895750051,0.2672545764249872,-0.1438521070250014,-0.00277723917501197
3ryx_B,203,0.006182599100000216,0.005221354749999995,0.005082014549999963,0.005123588500000041,0.005973542700000161,0.005040289099999965,0.004979099799999965,0.005711037000000147,0.005240766400000019,0.005561944750000087,0.0,-0.0030912995499804657,-0.566267586999981,-0.7513849980999778,-0.6838737274749747,0.0,0.5610462322500016,-0.002986771349975913,-0.2556442015500008,-0.21983562417499367,0.0,0.7463029835500155,0.25060391244999225,-0.0028555185000026843,0.02626379232500306,0.0,0.6787501389750055,0.21485652437499653,-0.031504558724987815,-0.0027809723749950524
3rz0_B,204,0.007647753450000224,0.005315892350000003,0.005139861649999982,0.005058196500000016,0.006100281000000192,0.005103908249999957,0.005082693700000016,0.005680831450000135,0.005266703600000021,0.005599833450000092,0.0,-0.0038238767250062945,-0.1966382332499939,-0.4777819688749993,-0.5770102127750041,0.0,0.1913223409000058,-0.0030501404999970193,-0.36246871722499685,-0.4732938286249982,0.0,0.4726421072250103,0.3573648089750048,-0.0028404157249990714,-0.15103323712499614,0.0,0.5719520162750104,0.4682111349250137,0.14576653352500704,-0.0027999167249957635
3rz5_A,205,0.006234508800000194,0.005277475600000037,0.005108145549999954,0.004972288150000012,0.006020515850000209,0.005036105049999959,0.004999168350000036,0.005653223600000151,0.005080603150000009,0.005570496500000107,0.0,-0.003117254399996809,-0.014315381124987881,-0.641286692449986,-0.7143041304499995,0.0,0.009037905524979774,-0.003010257925003398,-0.6672140391500031,-0.7088581709000018,0.0,0.6361785469000073,0.6621779340999843,-0.0028266118000053434,-0.08667998275000784,0.0,0.7093318423000027,0.7038590025499889,0.08159937959999387,-0.002785248249996522
3rz7_A,206,0.006166526300000195,0.005334803949999987,0.004913578150000023,0.004922571750000001,0.006043855750000208,0.004829576599999977,0.004918715400000018,0.0057222061000001614,0.00492901050000008,0.005647345850000156,0.0,-0.003083263149981807,-0.2285357711749972,-0.8908846484000089,-0.9090330055750085,0.0,0.2232009672250123,-0.0030219278749977533,-0.6856154293000086,-0.7336610747250016,0.0,0.8859710702499932,0.680785852700011,-0.0028611030500116596,-0.042750032674997496,0.0,0.9041104338249955,0.7287423593249902,0.03782102217499397,-0.002823672924994527
3s72_B,207,0.006204614700000194,0.005121005149999949,0.004810479749999968,0.004854789600000041,0.005945551050000189,0.004783480199999954,0.004769209949999989,0.005689264050000183,0.0047698981,0.005650979400000137,0.0,-0.0031023073500031782,-0.27799090092499146,-0.6637537429250255,-0.7763266498999931,0.0,0.2728698957750077,-0.002972775525002215,-0.49744981902500357,-0.5888172628999951,0.0,0.6589432631750143,0.4926663388250183,-0.002844632024995996,-0.12154484189999006,0.0,0.7714718602999924,0.5840480529500168,0.11677494379999935,-0.0028254896999965065
3s73_B,208,0.006108635750000178,0.005382534150000024,0.005085944849999967,0.004899128900000007,0.005969185900000202,0.005060006749999986,0.005031861900000047,0.00579908660000014,0.005069771200000017,0.0055901939000000955,0.0,-0.0030543178750001587,-0.23071664484998927,-0.5779664695499915,-0.5635319178000094,0.0,0.2253341107000017,-0.0029845929500199823,-0.41954245350000385,-0.4112459641499931,0.0,0.572880524699998,0.41448244674997464,-0.0028995433000187053,-0.06431586155001189,0.0,0.5586327888999991,0.406214102250004,0.05924609034999291,-0.00279509695001091
3s74_B,209,0.006108577350000218,0.005197517999999976,0.005161771100000063,0.0049975341000000435,0.005951221600000174,0.0048021233999998945,0.0048663511999999815,0.005771298750000178,0.0051125224000000144,0.005644871600000154,0.0,-0.0030542886749990172,-0.018984942300010632,-0.6552669938249914,-0.8725584502500193,0.0,0.013787424300013177,-0.002975610799997681,-0.5982067038249924,-0.799225040449984,0.0,0.6501052227250009,0.5934045804250025,-0.0028856493750105444,-0.24749631315000667,0.0,0.8675609161499923,0.7943586892499933,0.24238379075000463,-0.0028224357999991484
3s76_A,210,0.0060927877000001825,0.005400046050000033,0.004910988950000012,0.004958880199999954,0.006046492050000207,0.0048323108999999646,0.004999909549999974,0.005681549600000171,0.004941793100000021,0.005578973700000115,0.0,-0.0030463938499822054,-0.1921098055750016,-0.5801387636999936,-0.8326612508499724,0.0,0.18670975952500046,-0.0030232460250236293,-0.42678913034998817,-0.6906283541499887,0.0,0.575227774750002,0.42195681944997404,-0.0028407748000044515,-0.26227342339999477,0.0,0.8277023706500046,0.6856284446000019,0.2573316303000059,-0.002789486849995556
3s82_A,211,0.00765456105000021,0.004893187250000006,0.004746480950000062,0.004718322200000021,0.005654248600000131,0.004327875600000091,0.004359555350000072,0.005588202550000106,0.004205486000000079,0.005574617550000107,0.0,-0.0038272805249853644,-0.7565351887000041,-0.931312061825001,-0.9465317718250041,0.0,0.7516420014499975,-0.002827124299986761,-0.1713330380249955,-0.24283307932498685,0.0,0.9265655808750025,0.16700516242498914,-0.002794101275013835,-0.042438316374997426,0.0,0.941813449624993,0.23847352397498744,0.03823283037499321,-0.002787308775005278
